grid_id,name,coordinates
340,C14:10,"POLYGON((40.72524729411764, -73.853843)(40.72524729411764, -73.85071959999999)(40.722102529411764, -73.85071959999999)(40.722102529411764, -73.853843)(40.72524729411764, -73.853843))"
340,C14:11,"POLYGON((40.72524729411764, -73.85071959999999)(40.72524729411764, -73.8475962)(40.722102529411764, -73.8475962)(40.722102529411764, -73.85071959999999)(40.72524729411764, -73.85071959999999))"
340,C14:12,"POLYGON((40.72524729411764, -73.8475962)(40.72524729411764, -73.8444728)(40.722102529411764, -73.8444728)(40.722102529411764, -73.8475962)(40.72524729411764, -73.8475962))"
340,C14:13,"POLYGON((40.72524729411764, -73.8444728)(40.72524729411764, -73.8413494)(40.722102529411764, -73.8413494)(40.722102529411764, -73.8444728)(40.72524729411764, -73.8444728))"
340,C14:14,"POLYGON((40.72524729411764, -73.8413494)(40.72524729411764, -73.83822599999999)(40.722102529411764, -73.83822599999999)(40.722102529411764, -73.8413494)(40.72524729411764, -73.8413494))"
340,C14:15,"POLYGON((40.72524729411764, -73.83822599999999)(40.72524729411764, -73.8351026)(40.722102529411764, -73.8351026)(40.722102529411764, -73.83822599999999)(40.72524729411764, -73.83822599999999))"
340,C14:16,"POLYGON((40.72524729411764, -73.8351026)(40.72524729411764, -73.8319792)(40.722102529411764, -73.8319792)(40.722102529411764, -73.8351026)(40.72524729411764, -73.8351026))"
340,C14:17,"POLYGON((40.72524729411764, -73.8319792)(40.72524729411764, -73.8288558)(40.722102529411764, -73.8288558)(40.722102529411764, -73.8319792)(40.72524729411764, -73.8319792))"
340,C14:18,"POLYGON((40.72524729411764, -73.8288558)(40.72524729411764, -73.82573239999999)(40.722102529411764, -73.82573239999999)(40.722102529411764, -73.8288558)(40.72524729411764, -73.8288558))"
340,C14:19,"POLYGON((40.72524729411764, -73.82573239999999)(40.72524729411764, -73.822609)(40.722102529411764, -73.822609)(40.722102529411764, -73.82573239999999)(40.72524729411764, -73.82573239999999))"
340,C15:0,"POLYGON((40.722102529411764, -73.885077)(40.722102529411764, -73.8819536)(40.71895776470588, -73.8819536)(40.71895776470588, -73.885077)(40.722102529411764, -73.885077))"
340,C15:1,"POLYGON((40.722102529411764, -73.8819536)(40.722102529411764, -73.8788302)(40.71895776470588, -73.8788302)(40.71895776470588, -73.8819536)(40.722102529411764, -73.8819536))"
340,C15:2,"POLYGON((40.722102529411764, -73.8788302)(40.722102529411764, -73.87570679999999)(40.71895776470588, -73.87570679999999)(40.71895776470588, -73.8788302)(40.722102529411764, -73.8788302))"
340,C15:3,"POLYGON((40.722102529411764, -73.87570679999999)(40.722102529411764, -73.8725834)(40.71895776470588, -73.8725834)(40.71895776470588, -73.87570679999999)(40.722102529411764, -73.87570679999999))"
340,C15:4,"POLYGON((40.722102529411764, -73.8725834)(40.722102529411764, -73.86946)(40.71895776470588, -73.86946)(40.71895776470588, -73.8725834)(40.722102529411764, -73.8725834))"
340,C15:5,"POLYGON((40.722102529411764, -73.86946)(40.722102529411764, -73.8663366)(40.71895776470588, -73.8663366)(40.71895776470588, -73.86946)(40.722102529411764, -73.86946))"
340,C15:6,"POLYGON((40.722102529411764, -73.8663366)(40.722102529411764, -73.86321319999999)(40.71895776470588, -73.86321319999999)(40.71895776470588, -73.8663366)(40.722102529411764, -73.8663366))"
340,C15:7,"POLYGON((40.722102529411764, -73.86321319999999)(40.722102529411764, -73.8600898)(40.71895776470588, -73.8600898)(40.71895776470588, -73.86321319999999)(40.722102529411764, -73.86321319999999))"
340,C15:8,"POLYGON((40.722102529411764, -73.8600898)(40.722102529411764, -73.8569664)(40.71895776470588, -73.8569664)(40.71895776470588, -73.8600898)(40.722102529411764, -73.8600898))"
340,C15:9,"POLYGON((40.722102529411764, -73.8569664)(40.722102529411764, -73.853843)(40.71895776470588, -73.853843)(40.71895776470588, -73.8569664)(40.722102529411764, -73.8569664))"
340,C15:10,"POLYGON((40.722102529411764, -73.853843)(40.722102529411764, -73.85071959999999)(40.71895776470588, -73.85071959999999)(40.71895776470588, -73.853843)(40.722102529411764, -73.853843))"
340,C15:11,"POLYGON((40.722102529411764, -73.85071959999999)(40.722102529411764, -73.8475962)(40.71895776470588, -73.8475962)(40.71895776470588, -73.85071959999999)(40.722102529411764, -73.85071959999999))"
340,C15:12,"POLYGON((40.722102529411764, -73.8475962)(40.722102529411764, -73.8444728)(40.71895776470588, -73.8444728)(40.71895776470588, -73.8475962)(40.722102529411764, -73.8475962))"
340,C15:13,"POLYGON((40.722102529411764, -73.8444728)(40.722102529411764, -73.8413494)(40.71895776470588, -73.8413494)(40.71895776470588, -73.8444728)(40.722102529411764, -73.8444728))"
340,C15:14,"POLYGON((40.722102529411764, -73.8413494)(40.722102529411764, -73.83822599999999)(40.71895776470588, -73.83822599999999)(40.71895776470588, -73.8413494)(40.722102529411764, -73.8413494))"
340,C15:15,"POLYGON((40.722102529411764, -73.83822599999999)(40.722102529411764, -73.8351026)(40.71895776470588, -73.8351026)(40.71895776470588, -73.83822599999999)(40.722102529411764, -73.83822599999999))"
340,C15:16,"POLYGON((40.722102529411764, -73.8351026)(40.722102529411764, -73.8319792)(40.71895776470588, -73.8319792)(40.71895776470588, -73.8351026)(40.722102529411764, -73.8351026))"
340,C15:17,"POLYGON((40.722102529411764, -73.8319792)(40.722102529411764, -73.8288558)(40.71895776470588, -73.8288558)(40.71895776470588, -73.8319792)(40.722102529411764, -73.8319792))"
340,C15:18,"POLYGON((40.722102529411764, -73.8288558)(40.722102529411764, -73.82573239999999)(40.71895776470588, -73.82573239999999)(40.71895776470588, -73.8288558)(40.722102529411764, -73.8288558))"
340,C15:19,"POLYGON((40.722102529411764, -73.82573239999999)(40.722102529411764, -73.822609)(40.71895776470588, -73.822609)(40.71895776470588, -73.82573239999999)(40.722102529411764, -73.82573239999999))"
340,C16:0,"POLYGON((40.71895776470588, -73.885077)(40.71895776470588, -73.8819536)(40.715813, -73.8819536)(40.715813, -73.885077)(40.71895776470588, -73.885077))"
340,C16:1,"POLYGON((40.71895776470588, -73.8819536)(40.71895776470588, -73.8788302)(40.715813, -73.8788302)(40.715813, -73.8819536)(40.71895776470588, -73.8819536))"
340,C16:2,"POLYGON((40.71895776470588, -73.8788302)(40.71895776470588, -73.87570679999999)(40.715813, -73.87570679999999)(40.715813, -73.8788302)(40.71895776470588, -73.8788302))"
340,C16:3,"POLYGON((40.71895776470588, -73.87570679999999)(40.71895776470588, -73.8725834)(40.715813, -73.8725834)(40.715813, -73.87570679999999)(40.71895776470588, -73.87570679999999))"
340,C16:4,"POLYGON((40.71895776470588, -73.8725834)(40.71895776470588, -73.86946)(40.715813, -73.86946)(40.715813, -73.8725834)(40.71895776470588, -73.8725834))"
340,C16:5,"POLYGON((40.71895776470588, -73.86946)(40.71895776470588, -73.8663366)(40.715813, -73.8663366)(40.715813, -73.86946)(40.71895776470588, -73.86946))"
340,C16:6,"POLYGON((40.71895776470588, -73.8663366)(40.71895776470588, -73.86321319999999)(40.715813, -73.86321319999999)(40.715813, -73.8663366)(40.71895776470588, -73.8663366))"
340,C16:7,"POLYGON((40.71895776470588, -73.86321319999999)(40.71895776470588, -73.8600898)(40.715813, -73.8600898)(40.715813, -73.86321319999999)(40.71895776470588, -73.86321319999999))"
340,C16:8,"POLYGON((40.71895776470588, -73.8600898)(40.71895776470588, -73.8569664)(40.715813, -73.8569664)(40.715813, -73.8600898)(40.71895776470588, -73.8600898))"
340,C16:9,"POLYGON((40.71895776470588, -73.8569664)(40.71895776470588, -73.853843)(40.715813, -73.853843)(40.715813, -73.8569664)(40.71895776470588, -73.8569664))"
340,C16:10,"POLYGON((40.71895776470588, -73.853843)(40.71895776470588, -73.85071959999999)(40.715813, -73.85071959999999)(40.715813, -73.853843)(40.71895776470588, -73.853843))"
340,C16:11,"POLYGON((40.71895776470588, -73.85071959999999)(40.71895776470588, -73.8475962)(40.715813, -73.8475962)(40.715813, -73.85071959999999)(40.71895776470588, -73.85071959999999))"
340,C16:12,"POLYGON((40.71895776470588, -73.8475962)(40.71895776470588, -73.8444728)(40.715813, -73.8444728)(40.715813, -73.8475962)(40.71895776470588, -73.8475962))"
340,C16:13,"POLYGON((40.71895776470588, -73.8444728)(40.71895776470588, -73.8413494)(40.715813, -73.8413494)(40.715813, -73.8444728)(40.71895776470588, -73.8444728))"
340,C16:14,"POLYGON((40.71895776470588, -73.8413494)(40.71895776470588, -73.83822599999999)(40.715813, -73.83822599999999)(40.715813, -73.8413494)(40.71895776470588, -73.8413494))"
340,C16:15,"POLYGON((40.71895776470588, -73.83822599999999)(40.71895776470588, -73.8351026)(40.715813, -73.8351026)(40.715813, -73.83822599999999)(40.71895776470588, -73.83822599999999))"
340,C16:16,"POLYGON((40.71895776470588, -73.8351026)(40.71895776470588, -73.8319792)(40.715813, -73.8319792)(40.715813, -73.8351026)(40.71895776470588, -73.8351026))"
340,C16:17,"POLYGON((40.71895776470588, -73.8319792)(40.71895776470588, -73.8288558)(40.715813, -73.8288558)(40.715813, -73.8319792)(40.71895776470588, -73.8319792))"
340,C16:18,"POLYGON((40.71895776470588, -73.8288558)(40.71895776470588, -73.82573239999999)(40.715813, -73.82573239999999)(40.715813, -73.8288558)(40.71895776470588, -73.8288558))"
340,C16:19,"POLYGON((40.71895776470588, -73.82573239999999)(40.71895776470588, -73.822609)(40.715813, -73.822609)(40.715813, -73.82573239999999)(40.71895776470588, -73.82573239999999))"
